City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
475,Charters Towers,AU,-20.1,146.2667,75.7,58,65,10.02,broken clouds
476,Ca Mau,VN,9.1769,105.15,87.04,63,79,8.7,broken clouds
477,Vestmannaeyjar,IS,63.4427,-20.2734,46.9,84,92,15.21,light rain
478,Quatre Cocos,MU,-20.2078,57.7625,72.09,74,27,16.08,scattered clouds
479,Westport,US,41.1415,-73.3579,61.47,71,100,1.01,overcast clouds
480,Berdigestyakh,RU,62.0989,126.6992,49.71,56,88,4.68,overcast clouds
481,Zhigansk,RU,66.7697,123.3711,40.77,78,30,17.52,scattered clouds
482,Leningradskiy,RU,69.3833,178.4167,34.88,98,100,2.06,overcast clouds
483,Pangnirtung,CA,66.1451,-65.7125,24.98,80,100,6.76,overcast clouds
484,San Jose,US,37.3394,-121.895,79.88,50,40,13.8,scattered clouds
485,Adrar,MR,20.5022,-10.0711,77.99,15,40,10.11,scattered clouds
486,Broome,US,42.2506,-75.833,54.01,88,100,6.91,mist
487,Yarada,IN,17.65,83.2667,82.72,100,75,3.44,mist
488,Tam Ky,VN,15.5667,108.4833,83.26,78,93,5.59,overcast clouds
489,Sarangani,PH,5.4033,125.4636,83.73,76,77,16.73,broken clouds
490,Kralendijk,BQ,12.15,-68.2667,82.38,78,75,16.11,broken clouds
491,Gold Coast,AU,-28.0,153.4333,74.17,81,75,12.66,broken clouds
492,Muisne,EC,0.6,-80.0333,76.77,87,100,5.59,overcast clouds
493,Beausejour,CA,50.0622,-96.5167,50.81,93,42,4.92,scattered clouds
494,Roebourne,AU,-20.7833,117.1333,79.09,65,0,9.53,clear sky
495,Villarrica,PY,-25.75,-56.4333,51.53,81,100,2.42,overcast clouds
496,Abu Samrah,SY,35.3029,37.1841,63.75,53,0,5.61,clear sky
497,Ankazoabo,MG,-22.2833,44.5167,61.23,81,0,4.5,clear sky
498,Haines Junction,CA,60.7522,-137.5108,49.48,44,80,6.46,broken clouds
499,Khorinsk,RU,52.1657,109.7726,75.61,26,70,11.72,broken clouds
500,West Wendover,US,40.7391,-114.0733,78.01,14,0,12.66,clear sky
501,Paamiut,GL,61.994,-49.6678,35.11,77,7,3.47,clear sky
502,Samarai,PG,-10.6167,150.6667,82.89,72,9,7.34,clear sky
503,Maloy,NO,61.9353,5.1136,51.53,77,98,6.11,overcast clouds
504,Khani,GE,41.9563,42.9566,47.77,64,7,2.77,clear sky
505,Kolar,IN,13.1333,78.1333,74.16,81,100,13.49,overcast clouds
506,Farafangana,MG,-22.8167,47.8333,69.76,72,72,0.96,broken clouds
507,Kaputa,ZM,-8.4689,29.6619,64.24,76,100,2.77,overcast clouds
508,Thomasville,US,35.8826,-80.082,73.96,63,20,1.99,few clouds
509,Blagoyevo,RU,63.3667,47.9167,37.18,63,26,3.42,scattered clouds
510,Warmbad,NA,-28.45,18.7333,59.34,55,43,7.92,scattered clouds
511,Lamar,US,33.6668,-95.5836,78.78,83,0,8.05,clear sky
512,Havre,FR,49.5833,0.3333,59.34,94,75,12.66,broken clouds
513,Kutum,SD,14.2,24.6667,75.22,17,100,8.77,overcast clouds
514,Glace Bay,CA,46.1969,-59.957,46.89,79,75,13.8,broken clouds
515,Marawi,PH,7.9986,124.2928,83.23,61,64,3.27,broken clouds
516,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.04,100,100,1.34,moderate rain
517,Tikaitnagar,IN,26.95,81.5833,99.16,14,88,8.66,overcast clouds
518,Villeneuve-Sur-Lot,FR,44.5,0.6667,63.72,93,100,5.86,overcast clouds
519,Palmer,US,42.1584,-72.3287,59.25,63,100,0.0,light intensity drizzle
520,Kashi,CN,39.4547,75.9797,76.19,28,90,15.84,overcast clouds
521,Balikpapan,ID,-1.2675,116.8289,88.79,70,20,5.75,few clouds
522,Tanout,NE,14.9709,8.8879,81.36,40,33,11.1,scattered clouds
523,Santa Marinella,IT,42.0345,11.8536,65.48,61,0,7.76,clear sky
524,Saint George,US,37.1041,-113.5841,90.19,10,0,9.22,clear sky
525,Kudahuvadhoo,MV,2.6708,72.8944,83.46,76,100,16.04,overcast clouds
526,Ranong,TH,9.9658,98.6348,84.13,80,100,6.24,light rain
527,Henties Bay,NA,-22.116,14.2845,60.04,93,34,4.92,scattered clouds
528,Lima,PE,-12.0432,-77.0282,65.89,78,20,10.36,few clouds
529,Touros,BR,-5.1989,-35.4608,77.83,87,76,6.76,broken clouds
530,Makakilo City,US,21.3469,-158.0858,77.32,84,100,9.22,light rain
531,Halifax,CA,44.6453,-63.5724,46.22,82,3,6.24,clear sky
532,Entre Rios,BR,-11.9419,-38.0844,72.18,97,32,2.55,light rain
533,Sioux Lookout,CA,50.1001,-91.917,46.47,93,75,4.61,light intensity drizzle
534,Pemba,MZ,-12.974,40.5178,70.5,100,75,9.22,broken clouds
535,Mehran,IR,33.1222,46.1646,82.44,16,2,6.67,clear sky
536,Mayahi,NE,13.9553,7.6712,81.82,25,0,8.25,clear sky
537,Ternate,ID,0.8,127.4,84.16,73,95,1.99,overcast clouds
538,Oranjestad,AW,12.524,-70.027,82.35,78,40,17.27,scattered clouds
539,Kabanjahe,ID,3.1001,98.4908,76.91,51,90,0.54,overcast clouds
540,Marsh Harbour,BS,26.5412,-77.0636,78.69,78,22,9.62,few clouds
541,Pringsewu,ID,-5.3582,104.9744,86.72,63,76,4.05,broken clouds
542,Premia De Mar,ES,41.4921,2.3652,70.79,89,13,1.01,few clouds
543,Nizhniy Tsasuchey,RU,50.5167,115.1333,74.84,19,54,12.28,broken clouds
544,Japura,ID,-0.3167,102.35,88.36,60,92,3.06,light rain
545,Jawhar,SO,2.7809,45.5005,73.74,90,98,12.26,overcast clouds
546,Bowen,AU,-20.0167,148.2333,79.32,66,18,11.83,few clouds
547,Komsomolskiy,UZ,40.4272,71.7189,70.52,64,67,4.61,broken clouds
548,Hamilton,US,39.1834,-84.5333,64.89,96,100,5.75,overcast clouds
549,Pacific Grove,US,36.6177,-121.9166,65.88,76,0,9.22,clear sky
550,Zheleznodorozhnyy,RU,55.7503,38.0042,48.61,77,47,7.47,scattered clouds
551,Barra Do Corda,BR,-5.5,-45.25,72.54,98,100,3.67,overcast clouds
552,Vila Velha,BR,-20.3297,-40.2925,66.15,45,0,4.61,clear sky
553,Kamaishi,JP,39.2667,141.8833,68.0,49,25,10.16,scattered clouds
554,Cockburn Town,TC,21.4612,-71.1419,80.11,87,90,13.42,overcast clouds
555,Vrangel,RU,42.7297,133.0839,55.62,78,16,8.3,few clouds
556,Vao,NC,-22.6667,167.4833,75.33,82,8,17.45,clear sky
557,Mehamn,NO,71.0357,27.8492,33.75,75,75,12.66,broken clouds
558,Taoudenni,ML,22.6783,-3.9836,88.41,6,100,8.08,overcast clouds
559,Coquimbo,CL,-29.9533,-71.3436,55.13,94,75,6.91,broken clouds
560,Chilca,PE,-12.5211,-76.7372,64.2,89,82,6.44,broken clouds
561,Nizhniy Kuranakh,RU,58.8353,125.4869,47.88,68,100,7.23,overcast clouds
562,Gornyy,RU,55.1153,83.9059,70.68,50,100,5.68,overcast clouds
563,Roald,NO,62.5833,6.1333,53.33,93,82,11.5,broken clouds
564,Tashla,RU,51.7716,52.7427,49.33,84,92,5.64,overcast clouds
565,Moron,AR,-34.6534,-58.6198,49.75,79,14,3.38,few clouds
566,Kumluca,TR,36.3703,30.2869,66.96,76,0,2.62,clear sky
567,Tignere,CM,7.3667,12.65,65.5,96,100,2.51,light rain
568,El Alto,PE,-4.2714,-81.2147,65.91,81,99,13.62,overcast clouds
569,Karratha,AU,-20.7377,116.8463,79.39,63,1,9.62,clear sky
570,Moyale,KE,3.5167,39.0584,62.76,94,85,4.72,overcast clouds
571,Yabrud,SY,33.9674,36.6574,54.99,53,0,0.31,clear sky
572,Kroya,ID,-7.6331,109.2461,85.39,67,66,1.54,broken clouds
573,Beyneu,KZ,45.3167,55.2,64.98,37,49,12.75,scattered clouds
574,Tromso,NO,69.6496,18.957,33.82,69,51,5.75,broken clouds
575,California City,US,35.1258,-117.9859,83.86,19,0,13.8,clear sky
576,Pontian Kecil,MY,1.4801,103.3899,86.32,67,100,5.59,overcast clouds
577,Opuwo,NA,-18.0607,13.84,57.49,51,0,2.93,clear sky
578,Kurtamysh,RU,54.9103,64.4319,50.95,72,85,18.57,overcast clouds
579,Yuli,NG,9.6989,10.2744,79.5,71,100,2.89,light rain
580,Zyryanka,RU,65.75,150.85,48.51,47,41,3.83,scattered clouds
581,Sao Joao Da Barra,BR,-21.6403,-41.0511,63.16,45,0,21.88,clear sky
582,Torbat-E Jam,IR,35.244,60.6225,69.76,42,0,10.92,clear sky
583,Sisimiut,GL,66.9395,-53.6735,35.8,60,0,8.66,clear sky
584,Igarka,RU,67.4667,86.5833,34.92,79,100,4.03,overcast clouds
585,Rudsar,IR,37.1376,50.288,62.58,77,2,4.21,clear sky
586,Timmins,CA,48.4669,-81.3331,55.22,41,100,3.44,overcast clouds
587,Cuauhtemoc,MX,28.4167,-106.8667,71.08,16,53,18.03,broken clouds
588,Omsukchan,RU,62.5333,155.8,35.58,77,93,7.31,overcast clouds
589,Udachnyy,RU,66.4167,112.4,48.45,56,100,14.58,light rain
590,Gravdal,NO,68.1214,13.5031,33.69,100,0,2.3,clear sky
591,Port-Gentil,GA,-0.7193,8.7815,79.75,79,100,17.38,overcast clouds
592,Sistranda,NO,63.7256,8.834,48.16,91,89,7.54,overcast clouds
593,Bud,US,39.447,-86.1758,62.67,98,50,4.99,scattered clouds
594,Itarema,BR,-2.9248,-39.9167,77.76,90,100,6.93,overcast clouds
595,Jinchang,CN,38.4953,102.1739,75.11,13,65,8.16,broken clouds
596,Aitape,PG,-3.1374,142.3475,85.98,69,29,6.91,scattered clouds
597,Nacala,MZ,-14.5428,40.6728,69.35,95,36,5.79,scattered clouds
598,Troitsko-Pechorsk,RU,62.7084,56.1964,32.36,97,100,8.1,snow
599,La Ronge,CA,55.1001,-105.2842,52.05,40,100,9.22,overcast clouds
600,Imbituba,BR,-28.24,-48.6703,60.1,78,70,13.0,broken clouds
601,Geilo,NO,60.5333,8.2076,38.7,83,100,4.07,overcast clouds
602,Urubamba,PE,-13.3047,-72.1158,54.5,91,74,6.53,broken clouds
603,Vazante,BR,-17.9869,-46.9078,45.91,67,98,4.68,overcast clouds
604,Encruzilhada Do Sul,BR,-30.5439,-52.5219,46.63,93,13,7.76,few clouds
605,Zhangjiakou,CN,40.81,114.8794,75.49,22,100,3.62,overcast clouds
606,Aykhal,RU,66.0,111.5,38.66,95,100,5.61,moderate rain
607,Honiara,SB,-9.4333,159.95,84.56,73,37,5.01,scattered clouds
608,Taltal,CL,-25.4,-70.4833,60.13,77,73,6.2,broken clouds
609,Luanda,AO,-8.8368,13.2343,72.14,91,1,6.49,clear sky
610,Belyy Yar,RU,53.6039,91.3903,77.86,30,0,4.47,clear sky
611,Bilma,NE,18.6853,12.9164,85.8,19,65,4.38,broken clouds
612,Anupgarh,IN,29.1911,73.2086,100.13,13,0,14.85,clear sky
613,Dunedin,NZ,-45.8742,170.5036,57.2,59,18,7.45,few clouds
614,Elizabeth City,US,36.2946,-76.2511,67.01,82,0,8.05,clear sky
615,Kangalassy,RU,62.3464,129.9628,57.13,47,70,5.95,light rain
616,Stephenville,US,32.2207,-98.2023,86.86,40,0,11.5,clear sky
617,Pundaguitan,PH,6.3711,126.1689,82.56,78,56,11.41,broken clouds
618,Toma,BF,12.7667,-2.8833,84.34,51,72,5.95,broken clouds
619,Klaksvik,FO,62.2266,-6.589,50.92,86,96,25.39,overcast clouds
620,Talaya,RU,61.3833,152.75,40.59,61,99,9.48,overcast clouds
621,Labytnangi,RU,66.6572,66.4183,35.73,72,100,16.49,overcast clouds
622,Roros,NO,62.5747,11.3842,33.64,93,75,1.14,broken clouds
623,The Valley,AI,18.217,-63.0578,80.46,79,18,17.96,few clouds
624,Buchanan,LR,5.8808,-10.0467,78.04,87,96,5.79,overcast clouds
625,Carndonagh,IE,55.25,-7.2667,45.28,94,2,9.78,clear sky
626,Tura,IN,25.5198,90.2201,79.56,86,16,3.18,few clouds
627,Fureidis,IL,32.5986,34.9558,67.08,88,0,0.47,clear sky
628,Bluefield,US,37.2698,-81.2223,67.66,70,100,17.27,overcast clouds
629,Mindelo,CV,16.8901,-24.9804,71.15,78,75,20.71,broken clouds
630,Shingu,JP,33.7333,135.9833,71.44,51,100,5.1,overcast clouds
631,Freeport,US,40.6576,-73.5832,64.76,73,75,13.8,broken clouds
632,Klyuchi,RU,52.2667,79.1667,67.82,61,88,12.12,overcast clouds
633,Shahreza,IR,32.0339,51.8794,68.36,23,0,3.0,clear sky
634,Preobrazheniye,RU,42.9019,133.9064,58.91,70,17,5.97,few clouds
635,Indiana,US,40.0003,-86.2503,62.96,93,0,1.99,mist
636,Ossora,RU,59.2353,163.0719,36.95,98,100,3.24,overcast clouds
637,Camacha,PT,33.0833,-16.3333,63.82,88,40,5.75,scattered clouds
638,Ukiah,US,39.1502,-123.2078,75.09,41,0,12.66,clear sky
639,Shahi,IN,28.55,79.3167,97.45,15,0,3.85,clear sky
640,Grootfontein,NA,-19.5667,18.1167,40.57,87,0,2.3,clear sky
641,Ximei,CN,24.9639,118.3794,80.53,61,22,5.57,few clouds
642,College,US,64.8569,-147.8028,59.58,36,75,5.75,broken clouds
643,Sakaiminato,JP,35.55,133.2333,80.58,24,75,14.97,broken clouds
644,Santa Marta,CO,11.2408,-74.199,82.89,82,100,1.99,overcast clouds
645,Juneau,US,58.3019,-134.4197,62.6,75,75,6.91,broken clouds
646,Tecoanapa,MX,16.5167,-98.75,81.37,68,2,5.21,clear sky
647,Pag,HR,44.445,15.0575,63.18,56,0,16.28,clear sky
648,Santa Maria,BR,-29.6842,-53.8069,46.44,97,29,3.89,scattered clouds
649,Gigmoto,PH,13.7796,124.39,85.96,68,98,10.09,overcast clouds
650,Khanpur,PK,28.6453,70.6567,100.98,16,0,15.19,clear sky
651,Teguldet,RU,57.3064,88.1667,69.84,43,100,7.4,overcast clouds
652,Komsomolets,KZ,53.7453,62.0708,49.69,69,74,19.66,broken clouds
653,Sainte-Marie,RE,-20.8968,55.5496,71.73,76,2,14.97,clear sky
654,Dali,CN,25.7,100.1833,70.88,56,93,5.73,overcast clouds
655,Unai,BR,-16.3575,-46.9061,49.03,56,74,3.36,broken clouds
656,Vestmanna,FO,62.1564,-7.1664,49.12,71,75,21.85,broken clouds
657,Warren,US,39.4334,-84.1666,63.9,88,100,4.61,mist
658,Yar-Sale,RU,66.8333,70.8333,34.86,76,91,17.45,overcast clouds
659,Lisakovsk,KZ,52.5369,62.4936,50.14,69,71,20.13,broken clouds
660,Acushnet,US,41.6807,-70.9078,59.32,74,0,4.61,clear sky
661,Benjamin Constant,BR,-4.3831,-70.0311,71.73,88,100,1.25,overcast clouds
662,Smithers,CA,54.7804,-127.1743,48.52,61,75,6.91,broken clouds
663,Kuminskiy,RU,58.6667,66.5667,54.14,75,100,4.14,overcast clouds
664,Alanya,TR,36.5438,31.9998,59.13,72,0,4.0,clear sky
665,Koubia,GN,11.5833,-11.9,71.76,55,92,3.67,overcast clouds
666,Constitucion,CL,-35.3333,-72.4167,51.85,90,100,12.82,moderate rain
667,Thinadhoo,MV,0.5333,72.9333,83.39,74,100,13.62,overcast clouds
668,Albury,AU,-36.0833,146.9167,58.32,100,0,1.99,clear sky
669,Douglas,US,41.3,-96.167,73.38,59,0,3.44,clear sky
670,Noumea,NC,-22.2763,166.4572,82.99,99,25,13.58,scattered clouds
671,Green Valley,US,31.8543,-110.9937,86.77,10,0,10.04,clear sky
672,Murupara,NZ,-38.4667,176.7,60.42,98,100,4.81,light rain
673,Gayny,RU,60.3071,54.3241,37.58,64,99,6.76,overcast clouds
674,Sonoita,MX,31.85,-112.8333,76.01,27,0,4.38,clear sky
675,Yangjiang,CN,21.85,111.9667,77.85,70,95,6.31,overcast clouds
676,Sabha,LY,27.0377,14.4283,72.55,21,0,9.71,clear sky
677,Manjeshwar,IN,12.7194,74.8861,74.35,87,100,13.82,light rain
678,Kasongo,CD,-4.45,26.6667,66.96,86,91,2.55,overcast clouds
679,Matadi,CD,-5.8167,13.45,72.36,95,47,2.35,scattered clouds
680,Dutlwe,BW,-23.9833,23.9,54.81,63,1,8.41,clear sky
681,Atambua,ID,-9.1061,124.8925,84.49,57,63,3.15,broken clouds
682,Mlandizi,TZ,-6.7,38.7333,68.9,94,97,4.12,overcast clouds
683,Rio Gallegos,AR,-51.6226,-69.2181,44.51,51,70,5.84,broken clouds
684,Stornoway,GB,58.2093,-6.3865,49.96,89,40,17.27,scattered clouds
685,Grants,US,35.1473,-107.8514,70.03,11,0,8.05,clear sky
686,Hvide Sande,DK,56.0045,8.1294,54.09,99,100,2.59,overcast clouds
687,Chinhoyi,ZW,-17.3667,30.2,53.64,80,4,3.94,clear sky
688,Santa Lucia,ES,27.9117,-15.5407,60.12,77,20,16.11,few clouds
689,Concordia,AR,-31.393,-58.0209,43.79,100,1,3.74,clear sky
690,Mongo,TD,12.1844,18.693,82.74,50,87,4.36,overcast clouds
691,Aswan,EG,24.0934,32.907,80.78,14,11,10.56,few clouds
692,Livadiya,RU,42.8692,132.6764,61.57,65,32,8.19,scattered clouds
693,Narasannapeta,IN,18.4167,84.05,89.28,65,85,8.05,overcast clouds
694,Dwarka,IN,22.2394,68.9678,83.14,72,0,13.47,clear sky
695,Kwinana,AU,-32.25,115.7667,67.17,81,97,1.01,overcast clouds
696,Chernyshevskiy,RU,63.0128,112.4714,55.54,65,82,13.04,light rain
697,Dubbo,AU,-32.25,148.6167,59.13,51,54,10.36,broken clouds
698,Cuilco,GT,15.4,-91.9667,69.76,85,88,1.12,overcast clouds
699,Gasa,PS,31.5,34.4667,64.58,86,0,2.28,clear sky
700,Dovolnoye,RU,54.4958,79.6671,60.12,82,100,8.57,light rain
701,Chimbote,PE,-9.0853,-78.5783,63.81,91,93,6.67,overcast clouds
702,Koumac,NC,-20.5667,164.2833,79.56,72,48,7.0,scattered clouds
703,Krasnogorsk,RU,55.8225,37.3181,48.45,61,0,11.18,clear sky
704,Amos,CA,48.5669,-78.1162,52.18,60,100,4.74,overcast clouds
705,Saint-Augustin,CA,51.226,-58.6502,40.23,99,100,3.78,overcast clouds
706,Saint-Georges,GD,12.0564,-61.7485,80.28,83,20,8.05,few clouds
707,Genhe,CN,50.7833,121.5167,68.25,23,100,6.44,overcast clouds
708,Tanda,IN,26.55,82.65,98.98,21,29,7.02,scattered clouds
709,Aurillac,FR,44.9167,2.45,59.68,82,100,4.61,overcast clouds
710,Portland,US,45.5234,-122.6762,56.61,63,40,12.66,scattered clouds
711,Elat,IL,29.5581,34.9482,71.44,43,0,5.75,clear sky
712,Pampa,US,35.5362,-100.9599,81.57,57,40,10.36,scattered clouds
